,year,state_po,county,FIPS,candidatevotes_rep,totalvotes,candidatevotes_dem,raw_lean,adjusted_lean
277,2000,CO,Garfield,8045.0,9103.0,17104,6087.0,0.176333021515435,0.1814944379185509
278,2000,CO,Gilpin,8047.0,1006.0,2465,1099.0,-0.037728194726166286,-0.03256677832305038
279,2000,CO,Grand,8049.0,3570.0,6353,2308.0,0.1986463088304738,0.2038077252335897
280,2000,CO,Gunnison,8051.0,3128.0,7236,3059.0,0.009535655058043102,0.014697071461159006
281,2000,CO,Hinsdale,8053.0,316.0,566,188.0,0.22614840989399293,0.23130982629710883
282,2000,CO,Huerfano,8055.0,1466.0,3174,1495.0,-0.009136735979836164,-0.00397531957672026
283,2000,CO,Jackson,8057.0,682.0,925,173.0,0.5502702702702703,0.5554316866733862
284,2000,CO,Jefferson,8059.0,120138.0,235491,100970.0,0.08139589198737951,0.08655730839049541
285,2000,CO,Kiowa,8061.0,728.0,968,211.0,0.5340909090909092,0.5392523254940251
286,2000,CO,Kit Carson,8063.0,2542.0,3458,809.0,0.5011567379988433,0.5063181544019593
287,2000,CO,Lake,8065.0,1056.0,2628,1296.0,-0.091324200913242,-0.0861627845101261
288,2000,CO,La Plata,8067.0,9993.0,20490,7864.0,0.10390434358223521,0.10906575998535112
289,2000,CO,Larimer,8069.0,62429.0,118537,46055.0,0.1381340847161645,0.1432955011192804
290,2000,CO,Las Animas,8071.0,2569.0,6094,3243.0,-0.11060059074499512,-0.10543917434187922
291,2000,CO,Lincoln,8073.0,1630.0,2199,510.0,0.5093224192814916,0.5144838356846075
292,2000,CO,Logan,8075.0,5531.0,8096,2296.0,0.3995800395256917,0.4047414559288076
293,2000,CO,Mesa,8077.0,32396.0,51054,15465.0,0.3316292552983116,0.3367906717014275
294,2000,CO,Mineral,8079.0,294.0,486,168.0,0.2592592592592593,0.2644206756623752
295,2000,CO,Moffat,8081.0,3840.0,5337,1223.0,0.4903503841109238,0.4955118005140397
296,2000,CO,Montezuma,8083.0,6158.0,9384,2556.0,0.38384484228474,0.3890062586878559
297,2000,CO,Montrose,8085.0,9266.0,14215,4041.0,0.3675694688709111,0.372730885274027
298,2000,CO,Morgan,8087.0,5722.0,8998,2885.0,0.31529228717492774,0.32045370357804365
299,2000,CO,Otero,8089.0,4082.0,7312,2963.0,0.15303610503282278,0.15819752143593868
300,2000,CO,Ouray,8091.0,1279.0,2233,705.0,0.25705329153605017,0.26221470793916607
301,2000,CO,Park,8093.0,3677.0,6665,2393.0,0.1926481620405101,0.197809578443626
302,2000,CO,Phillips,8095.0,1573.0,2220,564.0,0.45450450450450447,0.4596659209076204
303,2000,CO,Pitkin,8097.0,2565.0,7800,4137.0,-0.2015384615384615,-0.1963770451353456
304,2000,CO,Prowers,8099.0,3026.0,4524,1361.0,0.36803713527851456,0.37319855168163046
305,2000,CO,Pueblo,8101.0,22827.0,53946,28888.0,-0.11235309383457537,-0.10719167743145946
306,2000,CO,Rio Blanco,8103.0,2185.0,2855,543.0,0.5751313485113836,0.5802927649144995
307,2000,CO,Rio Grande,8105.0,3111.0,5075,1707.0,0.27665024630541873,0.28181166270853464
308,2000,CO,Routt,8107.0,4472.0,9638,4208.0,0.02739157501556344,0.032552991418679345
309,2000,CO,Saguache,8109.0,1078.0,2529,1145.0,-0.026492684855674187,-0.021331268452558283
310,2000,CO,San Juan,8111.0,210.0,436,149.0,0.13990825688073394,0.14506967328384984
311,2000,CO,San Miguel,8113.0,1043.0,3255,1598.0,-0.1705069124423963,-0.1653454960392804
312,2000,CO,Sedgwick,8115.0,877.0,1303,384.0,0.3783576362240982,0.3835190526272141
313,2000,CO,Summit,8117.0,4497.0,11068,5304.0,-0.07291290205999279,-0.06775148565687689
314,2000,CO,Teller,8119.0,6477.0,9847,2750.0,0.37849091093734133,0.38365232734045723
315,2000,CO,Washington,8121.0,1878.0,2445,477.0,0.5730061349693252,0.5781675513724411
316,2000,CO,Weld,8123.0,37409.0,64541,23436.0,0.21649804000557787,0.22165945640869378
317,2000,CO,Yuma,8125.0,3156.0,4358,1082.0,0.4759063790729693,0.4810677954760852
318,2000,CT,Fairfield,9001.0,159659.0,370289,193769.0,-0.09211723815722311,-0.08695582175410721
319,2000,CT,Hartford,9003.0,127468.0,367556,221167.0,-0.25492441968026647,-0.24976300327715056
320,2000,CT,Litchfield,9005.0,39172.0,87338,41806.0,-0.030158693810254433,-0.02499727740713853
321,2000,CT,Middlesex,9007.0,29295.0,77433,43319.0,-0.18111141244688955,-0.17594999604377365
322,2000,CT,New Haven,9009.0,122919.0,341099,197928.0,-0.21990389886807055,-0.21474248246495464
323,2000,CT,New London,9011.0,41168.0,109147,60449.0,-0.17665167159885287,-0.17149025519573696
324,2000,CT,Tolland,9013.0,24705.0,62700,33554.0,-0.14113237639553428,-0.13597095999241837
325,2000,CT,Windham,9015.0,16708.0,43963,24023.0,-0.16638991879535064,-0.16122850239223474
326,2000,DE,Kent,10001.0,24081.0,48247,22790.0,0.026758140402512065,0.03191955680562797
327,2000,DE,New Castle,10003.0,78587.0,212995,127539.0,-0.22982699124392597,-0.22466557484081007
328,2000,DE,Sussex,10005.0,34620.0,66287,29739.0,0.07363434760963694,0.07879576401275284
329,2000,DC,District of Columbia,11001.0,18073.0,201894,171923.0,-0.7620335423539085,-0.7568721259507927
330,2000,FL,Alachua,12001.0,34124.0,85729,47365.0,-0.15445181910438704,-0.14929040270127114
331,2000,FL,Baker,12003.0,5610.0,8154,2392.0,0.3946529310767722,0.3998143474798881
332,2000,FL,Bay,12005.0,38637.0,58805,18850.0,0.3364849927727234,0.3416464091758393
333,2000,FL,Bradford,12007.0,5414.0,8673,3075.0,0.2696875360313617,0.2748489524344776
334,2000,FL,Brevard,12009.0,115185.0,218395,97318.0,0.08181048100918065,0.08697189741229655
335,2000,FL,Broward,12011.0,177902.0,575143,387703.0,-0.3647805850023385,-0.3596191685992226
336,2000,FL,Calhoun,12013.0,2873.0,5174,2155.0,0.13877077696173173,0.14393219336484764
337,2000,FL,Charlotte,12015.0,35426.0,66896,29645.0,0.08641772303276729,0.0915791394358832
338,2000,FL,Citrus,12017.0,29767.0,57206,25525.0,0.0741530608677412,0.07931447727085711
339,2000,FL,Clay,12019.0,41736.0,57353,14632.0,0.4725820794029955,0.4777434958061114
340,2000,FL,Collier,12021.0,60450.0,92162,29921.0,0.3312536620299038,0.3364150784330197
341,2000,FL,Columbia,12023.0,10964.0,18508,7047.0,0.21163821050356607,0.21679962690668197
342,2000,FL,Desoto,12027.0,4256.0,7817,3320.0,0.1197390303185365,0.1249004467216524
343,2000,FL,Dixie,12029.0,2697.0,4666,1826.0,0.18666952421774535,0.19183094062086126
344,2000,FL,Duval,12031.0,152098.0,264636,107864.0,0.1671503499145997,0.1723117663177156
345,2000,FL,Escambia,12033.0,73017.0,116648,40943.0,0.27496399423907825,0.28012541064219415
346,2000,FL,Flagler,12035.0,12613.0,27111,13897.0,-0.047360849839548524,-0.04219943343643262
347,2000,FL,Franklin,12037.0,2454.0,4644,2046.0,0.08785529715762269,0.0930167135607386
348,2000,FL,Gadsden,12039.0,4767.0,14727,9735.0,-0.3373395803625993,-0.3321781639594834
349,2000,FL,Gilchrist,12041.0,3300.0,5395,1910.0,0.257645968489342,0.2628073848924579
350,2000,FL,Glades,12043.0,1841.0,3365,1442.0,0.11857355126300156,0.12373496766611747
351,2000,FL,Gulf,12045.0,3550.0,6144,2397.0,0.18766276041666663,0.19282417681978253
352,2000,FL,Hamilton,12047.0,2146.0,3964,1722.0,0.10696266397578208,0.11212408037889798
353,2000,FL,Hardee,12049.0,3765.0,6233,2339.0,0.22878228782287818,0.2339437042259941
354,2000,FL,Hendry,12051.0,4747.0,8139,3240.0,0.18515788180366138,0.1903192982067773
355,2000,FL,Hernando,12053.0,30646.0,65219,32644.0,-0.0306352443306398,-0.025473827927523895
356,2000,FL,Highlands,12055.0,20206.0,35149,14167.0,0.17181143133517318,0.17697284773828909
357,2000,FL,Hillsborough,12057.0,180760.0,360295,169557.0,0.03109396466784159,0.03625538107095749
358,2000,FL,Holmes,12059.0,5011.0,7395,2177.0,0.3832319134550372,0.3883933298581531
359,2000,FL,Indian River,12061.0,28635.0,49622,19768.0,0.1786909032284067,0.1838523196315226
360,2000,FL,Jackson,12063.0,9138.0,16300,6868.0,0.13926380368098162,0.14442522008409753
361,2000,FL,Jefferson,12065.0,2478.0,5644,3041.0,-0.09975194897236006,-0.09459053256924416
362,2000,FL,Lafayette,12067.0,1670.0,2505,789.0,0.3516966067864271,0.356858023189543
363,2000,FL,Lake,12069.0,50010.0,88611,36571.0,0.15166288609766276,0.15682430250077867
364,2000,FL,Lee,12071.0,106141.0,184377,73560.0,0.17670859163561614,0.18187000803873205
365,2000,FL,Leon,12073.0,39062.0,103124,61427.0,-0.21687483030138477,-0.21171341389826887
366,2000,FL,Levy,12075.0,6858.0,12724,5398.0,0.1147437912606099,0.11990520766372581
367,2000,FL,Liberty,12077.0,1317.0,2410,1017.0,0.12448132780082982,0.12964274420394573
368,2000,FL,Madison,12079.0,3038.0,6162,3014.0,0.003894839337877265,0.009056255740993169
369,2000,FL,Manatee,12081.0,57952.0,110221,49177.0,0.0796127779642718,0.0847741943673877
370,2000,FL,Marion,12083.0,55141.0,102956,44665.0,0.10175220482536229,0.1069136212284782
371,2000,FL,Martin,12085.0,33970.0,62013,26620.0,0.1185235353877413,0.1236849517908572
372,2000,FL,Miami-Dade,12086.0,289533.0,625449,328808.0,-0.06279488815235135,-0.05763347174923544
373,2000,FL,Monroe,12087.0,16059.0,33896,16483.0,-0.012508850601840926,-0.0073474341987250225
374,2000,FL,Nassau,12089.0,16404.0,23780,6952.0,0.3974768713204373,0.4026382877235532
375,2000,FL,Okaloosa,12091.0,52093.0,70680,16948.0,0.4972410865874364,0.5024025029905523
376,2000,FL,Okeechobee,12093.0,5057.0,9853,4588.0,0.04759971582259215,0.05276113222570805
377,2000,FL,Orange,12095.0,134517.0,280125,140220.0,-0.02035876840696116,-0.015197352003845255
378,2000,FL,Osceola,12097.0,26212.0,55659,28181.0,-0.03537612964659803,-0.030214713243482128
379,2000,FL,Palm Beach,12099.0,152951.0,433186,269732.0,-0.26958627471801955,-0.26442485831490364
380,2000,FL,Pasco,12101.0,68582.0,142731,69564.0,-0.006880075106318884,-0.0017186587032029799
381,2000,FL,Pinellas,12103.0,184825.0,398472,200630.0,-0.03966401654319501,-0.03450260014007911
382,2000,FL,Polk,12105.0,90295.0,168607,75200.0,0.08952771830351058,0.09468913470662649
383,2000,FL,Putnam,12107.0,13447.0,26222,12102.0,0.05129280756616589,0.05645422396928179
384,2000,FL,St. Johns,12109.0,39546.0,60746,19502.0,0.32996411286339844,0.33512552926651434
385,2000,FL,St. Lucie,12111.0,34705.0,77989,41559.0,-0.0878841887958558,-0.0827227723927399
386,2000,FL,Santa Rosa,12113.0,36274.0,50319,12802.0,0.4664639599356108,0.4716253763387267
387,2000,FL,Sarasota,12115.0,83100.0,160942,72853.0,0.06366889935504716,0.06883031575816306
388,2000,FL,Seminole,12117.0,75677.0,137634,59174.0,0.11990496534286582,0.12506638174598173
389,2000,FL,Sumter,12119.0,12127.0,22261,9637.0,0.11185481335070308,0.11701622975381898
390,2000,FL,Suwannee,12121.0,8006.0,12473,4075.0,0.31516074721398213,0.32032216361709803
391,2000,FL,Taylor,12123.0,4056.0,6808,2649.0,0.206668625146886,0.2118300415500019
392,2000,FL,Union,12125.0,2332.0,3826,1407.0,0.24176685833768952,0.24692827474080542
393,2000,FL,Volusia,12127.0,82357.0,183654,97304.0,-0.0813867381053503,-0.0762253217022344
394,2000,FL,Wakulla,12129.0,4512.0,8587,3838.0,0.07849074181902871,0.08365215822214461
395,2000,FL,Walton,12131.0,12182.0,18318,5642.0,0.35702587618735665,0.36218729259047255
396,2000,FL,Washington,12133.0,4994.0,8029,2798.0,0.2735085315730477,0.2786699479761636
397,2000,GA,Appling,13001.0,3940.0,6099,2093.0,0.3028365305787834,0.3079979469818993
398,2000,GA,Atkinson,13003.0,1228.0,2071,821.0,0.19652341863833894,0.20168483504145485
399,2000,GA,Bacon,13005.0,2010.0,2995,956.0,0.3519198664440734,0.3570812828471893
400,2000,GA,Baker,13007.0,615.0,1519,893.0,-0.18301514154048715,-0.17785372513737124
401,2000,GA,Baldwin,13009.0,6041.0,12126,5893.0,0.012205178954313056,0.01736659535742896
402,2000,GA,Banks,13011.0,3202.0,4533,1220.0,0.4372380322082506,0.4423994486113665
403,2000,GA,Barrow,13013.0,7925.0,12102,3657.0,0.3526689803338291,0.357830396736945
404,2000,GA,Bartow,13015.0,14720.0,22781,7508.0,0.31657960581186073,0.32174102221497664
405,2000,GA,Ben Hill,13017.0,2381.0,4661,2234.0,0.03153829650289636,0.03669971290601226
406,2000,GA,Berrien,13019.0,2718.0,4410,1640.0,0.2444444444444444,0.2496058608475603
407,2000,GA,Bibb,13021.0,24071.0,49776,24996.0,-0.018583252973320474,-0.01342183657020457
408,2000,GA,Bleckley,13023.0,2436.0,3749,1273.0,0.31021605761536414,0.31537747401848004
409,2000,GA,Brantley,13025.0,3118.0,4566,1372.0,0.38239159001314066,0.38755300641625656
410,2000,GA,Brooks,13027.0,2406.0,4551,2096.0,0.06811689738519011,0.07327831378830602
411,2000,GA,Bryan,13029.0,4835.0,7059,2172.0,0.37724890211078055,0.38241031851389645
412,2000,GA,Bulloch,13031.0,8990.0,14782,5561.0,0.23197131646597208,0.23713273286908798
413,2000,GA,Burke,13033.0,3381.0,7135,3720.0,-0.047512263489838835,-0.04235084708672293
414,2000,GA,Butts,13035.0,3198.0,5635,2281.0,0.16273291925465838,0.16789433565777429
415,2000,GA,Calhoun,13037.0,768.0,1887,1107.0,-0.17965023847376788,-0.17448882207065197
416,2000,GA,Camden,13039.0,6371.0,10119,3636.0,0.27028362486411706,0.27544504126723296
417,2000,GA,Candler,13043.0,1643.0,2722,1053.0,0.21675238795003676,0.22191380435315267
418,2000,GA,Carroll,13045.0,16326.0,25741,8752.0,0.29423876306281804,0.29940017946593395
419,2000,GA,Catoosa,13047.0,12033.0,17721,5470.0,0.3703515602956944,0.3755129766988103
420,2000,GA,Charlton,13049.0,1770.0,2816,1015.0,0.26811079545454547,0.2732722118576614
421,2000,GA,Chatham,13051.0,37847.0,76475,37590.0,0.003360575351422035,0.008521991754537939
422,2000,GA,Chattahoochee,13053.0,590.0,1207,600.0,-0.008285004142502106,-0.003123587739386202
423,2000,GA,Chattooga,13055.0,3640.0,6477,2729.0,0.14065153620503318,0.14581295260814908
424,2000,GA,Cherokee,13057.0,38033.0,52348,12295.0,0.4916711240161993,0.4968325404193152
425,2000,GA,Clarke,13059.0,11850.0,28904,15167.0,-0.11475920287849428,-0.10959778647537838
426,2000,GA,Clay,13061.0,448.0,1277,821.0,-0.2920908379013312,-0.2869294214982153
427,2000,GA,Clayton,13063.0,19966.0,61402,40042.0,-0.326960033875118,-0.3217986174720021
428,2000,GA,Clinch,13065.0,1091.0,1929,816.0,0.1425609123898393,0.14772232879295522
429,2000,GA,Cobb,13067.0,140494.0,235027,86676.0,0.2289864568751675,0.2341478732782834
430,2000,GA,Coffee,13069.0,5756.0,9430,3593.0,0.22937433722163308,0.234535753624749
431,2000,GA,Colquitt,13071.0,6589.0,9972,3297.0,0.33012434817488967,0.3352857645780056
432,2000,GA,Columbia,13073.0,26660.0,36008,8969.0,0.49130748722506107,0.49646890362817697
433,2000,GA,Cook,13075.0,2279.0,3944,1639.0,0.16227180527383372,0.16743322167694963
434,2000,GA,Coweta,13077.0,21327.0,31226,9056.0,0.3929738038813809,0.3981352202844968
435,2000,GA,Crawford,13079.0,1987.0,3567,1513.0,0.13288477712363334,0.13804619352674924
436,2000,GA,Crisp,13081.0,3285.0,5609,2268.0,0.18131574255660543,0.18647715895972133
437,2000,GA,Dade,13083.0,3333.0,5049,1628.0,0.33769063180827885,0.34285204821139476
438,2000,GA,Dawson,13085.0,4210.0,5898,1458.0,0.4665988470668023,0.47176026346991823
439,2000,GA,Decatur,13087.0,4187.0,7648,3398.0,0.10316422594142266,0.10832564234453856
440,2000,GA,DeKalb,13089.0,58807.0,219980,154509.0,-0.43504864078552596,-0.42988722438241006
441,2000,GA,Dodge,13091.0,3472.0,5877,2326.0,0.19499744767738642,0.20015886408050232
442,2000,GA,Dooly,13093.0,1588.0,3520,1901.0,-0.08892045454545455,-0.08375903814233865
443,2000,GA,Dougherty,13095.0,12248.0,29064,16650.0,-0.15145884943572807,-0.14629743303261217
444,2000,GA,Douglas,13097.0,18893.0,30964,11162.0,0.2496770443095207,0.2548384607126366
445,2000,GA,Early,13099.0,1938.0,3585,1622.0,0.08814504881450491,0.09330646521762082
446,2000,GA,Echols,13101.0,614.0,898,272.0,0.3808463251670378,0.3860077415701537
447,2000,GA,Effingham,13103.0,7326.0,10650,3232.0,0.3844131455399061,0.389574561943022
448,2000,GA,Elbert,13105.0,3262.0,5853,2527.0,0.12557662737057917,0.13073804377369508
449,2000,GA,Emanuel,13107.0,3343.0,6263,2835.0,0.08111128851987864,0.08627270492299455
450,2000,GA,Evans,13109.0,1841.0,3080,1217.0,0.20259740259740266,0.20775881900051857
451,2000,GA,Fannin,13111.0,5463.0,8390,2736.0,0.3250297973778307,0.3301912137809466
452,2000,GA,Fayette,13113.0,29338.0,42449,11912.0,0.41051614879031306,0.41567756519342897
453,2000,GA,Floyd,13115.0,16194.0,26825,10282.0,0.22039142590866734,0.22555284231178324
454,2000,GA,Forsyth,13117.0,27769.0,35755,6694.0,0.5894280520206964,0.5945894684238122
455,2000,GA,Franklin,13119.0,3659.0,5762,2040.0,0.28097882679625136,0.28614024319936726
456,2000,GA,Fulton,13121.0,104870.0,263212,152039.0,-0.17920535537893406,-0.17404393897581816
457,2000,GA,Gilmer,13123.0,4941.0,7370,2230.0,0.367842605156038,0.3730040215591539
458,2000,GA,Glascock,13125.0,763.0,1020,249.0,0.503921568627451,0.5090829850305669
459,2000,GA,Glynn,13127.0,14346.0,22384,7778.0,0.29342387419585414,0.29858529059897004
460,2000,GA,Gordon,13129.0,7944.0,12205,4032.0,0.3205243752560426,0.3256857916591585
461,2000,GA,Grady,13131.0,3894.0,6703,2721.0,0.17499627032671938,0.1801576867298353
462,2000,GA,Greene,13133.0,2980.0,5197,2137.0,0.16220896671156432,0.16737038311468022
463,2000,GA,Gwinnett,13135.0,121756.0,191111,61434.0,0.31563855560381143,0.32079997200692734
464,2000,GA,Habersham,13137.0,6964.0,9691,2530.0,0.45753792178309777,0.46269933818621367
465,2000,GA,Hall,13139.0,26841.0,38150,10259.0,0.43465268676277846,0.43981410316589437
466,2000,GA,Hancock,13141.0,662.0,3086,2414.0,-0.5677252106286454,-0.5625637942255295
467,2000,GA,Haralson,13143.0,5153.0,8167,2869.0,0.279662054610016,0.2848234710131319
468,2000,GA,Harris,13145.0,5554.0,8562,2912.0,0.3085727633730437,0.3137341797761596
469,2000,GA,Hart,13147.0,4242.0,7536,3192.0,0.13933121019108274,0.14449262659419865
470,2000,GA,Heard,13149.0,1947.0,3198,1178.0,0.24046278924327702,0.24562420564639292
471,2000,GA,Henry,13151.0,25815.0,38867,11971.0,0.35618905498237574,0.36135047138549165
472,2000,GA,Houston,13153.0,23174.0,36988,13301.0,0.2669244079160809,0.2720858243191968
473,2000,GA,Irwin,13155.0,1720.0,2852,1105.0,0.21563814866760173,0.22079956507071763
474,2000,GA,Jackson,13157.0,7878.0,11635,3420.0,0.38315427589170603,0.38831569229482193
475,2000,GA,Jasper,13159.0,2298.0,3943,1558.0,0.1876743596246513,0.1928357760277672
476,2000,GA,Jeff Davis,13161.0,2797.0,4221,1379.0,0.335939350864724,0.3411007672678399
477,2000,GA,Jefferson,13163.0,2559.0,5566,2973.0,-0.07438016528925623,-0.06921874888614032
478,2000,GA,Jenkins,13165.0,1317.0,2593,1250.0,0.025838796760509042,0.031000213163624946
479,2000,GA,Johnson,13167.0,1797.0,2883,1065.0,0.2539021852237253,0.2590636016268412
480,2000,GA,Jones,13169.0,4850.0,8068,3102.0,0.21665840356965788,0.22181981997277378
481,2000,GA,Lamar,13171.0,2912.0,5230,2194.0,0.13728489483747608,0.14244631124059198
482,2000,GA,Lanier,13173.0,1048.0,1904,832.0,0.11344537815126055,0.11860679455437645
483,2000,GA,Laurens,13175.0,8133.0,14036,5724.0,0.17163009404388718,0.1767915104470031
484,2000,GA,Lee,13177.0,5872.0,7884,1936.0,0.4992389649923896,0.5044003813955056
485,2000,GA,Liberty,13179.0,4455.0,9972,5347.0,-0.08945046129161649,-0.08428904488850059
486,2000,GA,Lincoln,13181.0,1807.0,3103,1275.0,0.17144698678698034,0.17660840319009624
487,2000,GA,Long,13183.0,1320.0,2314,975.0,0.14909248055315477,0.15425389695627068
488,2000,GA,Lowndes,13185.0,14462.0,25432,10616.0,0.1512268008807801,0.156388217283896
489,2000,GA,Lumpkin,13187.0,4427.0,6750,2121.0,0.34162962962962956,0.34679104603274546
490,2000,GA,McDuffie,13189.0,3926.0,6550,2580.0,0.2054961832061068,0.2106575996092227
491,2000,GA,McIntosh,13191.0,1766.0,3837,2047.0,-0.07323429762835548,-0.06807288122523958
492,2000,GA,Macon,13193.0,1566.0,4355,2757.0,-0.27347876004592425,-0.26831734364280835
493,2000,GA,Madison,13195.0,5529.0,7993,2285.0,0.40585512323282874,0.41101653963594464
494,2000,GA,Marion,13197.0,1187.0,2184,982.0,0.09386446886446881,0.09902588526758471
495,2000,GA,Meriwether,13199.0,3162.0,6709,3441.0,-0.041585929348636086,-0.03642451294552018
496,2000,GA,Miller,13201.0,1349.0,2150,783.0,0.2632558139534884,0.2684172303566043
497,2000,GA,Mitchell,13205.0,2790.0,5799,2971.0,-0.031212277978961867,-0.026050861575845963
498,2000,GA,Monroe,13207.0,4561.0,7541,2839.0,0.2283516774963532,0.23351309389946912
499,2000,GA,Montgomery,13209.0,1465.0,2509,1013.0,0.1801514547628537,0.18531287116596962
500,2000,GA,Morgan,13211.0,3524.0,5902,2238.0,0.21789223991867157,0.22305365632178747
501,2000,GA,Murray,13213.0,5539.0,8372,2684.0,0.3410176779741997,0.3461790943773156
502,2000,GA,Muscogee,13215.0,23479.0,52163,28193.0,-0.09037056917738623,-0.08520915277427032
503,2000,GA,Newton,13217.0,11127.0,18375,6703.0,0.24076190476190473,0.24592332116502064
504,2000,GA,Oconee,13219.0,7611.0,11168,3184.0,0.3964004297994269,0.4015618462025428
505,2000,GA,Oglethorpe,13221.0,2706.0,4385,1519.0,0.27069555302166476,0.27585696942478066
506,2000,GA,Paulding,13223.0,16881.0,24260,6743.0,0.4178895300906843,0.4230509464938002
507,2000,GA,Peach,13225.0,3525.0,7137,3540.0,-0.002101723413198864,0.00305969298991704
508,2000,GA,Pickens,13227.0,5488.0,8201,2489.0,0.36568711132788684,0.37084852773100274
509,2000,GA,Pierce,13229.0,3348.0,4681,1300.0,0.43751335184789575,0.44267476825101165
510,2000,GA,Pike,13231.0,3358.0,4885,1413.0,0.398157625383828,0.4033190417869439
511,2000,GA,Polk,13233.0,5841.0,10116,4112.0,0.17091735863977853,0.17607877504289443
512,2000,GA,Pulaski,13235.0,1922.0,3346,1390.0,0.15899581589958162,0.16415723230269752
513,2000,GA,Putnam,13237.0,3596.0,6299,2612.0,0.15621527226543896,0.16137668866855487
