,year,state_po,county,FIPS,candidatevotes_rep,totalvotes,candidatevotes_dem,lean
344,2000,FL,Duval,12031.0,152098.0,264636,107864.0,0.1671503499145997
345,2000,FL,Escambia,12033.0,73017.0,116648,40943.0,0.27496399423907825
346,2000,FL,Flagler,12035.0,12613.0,27111,13897.0,-0.047360849839548524
347,2000,FL,Franklin,12037.0,2454.0,4644,2046.0,0.08785529715762269
348,2000,FL,Gadsden,12039.0,4767.0,14727,9735.0,-0.3373395803625993
349,2000,FL,Gilchrist,12041.0,3300.0,5395,1910.0,0.257645968489342
350,2000,FL,Glades,12043.0,1841.0,3365,1442.0,0.11857355126300156
351,2000,FL,Gulf,12045.0,3550.0,6144,2397.0,0.18766276041666663
352,2000,FL,Hamilton,12047.0,2146.0,3964,1722.0,0.10696266397578208
353,2000,FL,Hardee,12049.0,3765.0,6233,2339.0,0.22878228782287818
354,2000,FL,Hendry,12051.0,4747.0,8139,3240.0,0.18515788180366138
355,2000,FL,Hernando,12053.0,30646.0,65219,32644.0,-0.0306352443306398
356,2000,FL,Highlands,12055.0,20206.0,35149,14167.0,0.17181143133517318
357,2000,FL,Hillsborough,12057.0,180760.0,360295,169557.0,0.03109396466784159
358,2000,FL,Holmes,12059.0,5011.0,7395,2177.0,0.3832319134550372
359,2000,FL,Indian River,12061.0,28635.0,49622,19768.0,0.1786909032284067
360,2000,FL,Jackson,12063.0,9138.0,16300,6868.0,0.13926380368098162
361,2000,FL,Jefferson,12065.0,2478.0,5644,3041.0,-0.09975194897236006
362,2000,FL,Lafayette,12067.0,1670.0,2505,789.0,0.3516966067864271
363,2000,FL,Lake,12069.0,50010.0,88611,36571.0,0.15166288609766276
364,2000,FL,Lee,12071.0,106141.0,184377,73560.0,0.17670859163561614
365,2000,FL,Leon,12073.0,39062.0,103124,61427.0,-0.21687483030138477
366,2000,FL,Levy,12075.0,6858.0,12724,5398.0,0.1147437912606099
367,2000,FL,Liberty,12077.0,1317.0,2410,1017.0,0.12448132780082982
368,2000,FL,Madison,12079.0,3038.0,6162,3014.0,0.003894839337877265
369,2000,FL,Manatee,12081.0,57952.0,110221,49177.0,0.0796127779642718
370,2000,FL,Marion,12083.0,55141.0,102956,44665.0,0.10175220482536229
371,2000,FL,Martin,12085.0,33970.0,62013,26620.0,0.1185235353877413
372,2000,FL,Miami-Dade,12086.0,289533.0,625449,328808.0,-0.06279488815235135
373,2000,FL,Monroe,12087.0,16059.0,33896,16483.0,-0.012508850601840926
374,2000,FL,Nassau,12089.0,16404.0,23780,6952.0,0.3974768713204373
375,2000,FL,Okaloosa,12091.0,52093.0,70680,16948.0,0.4972410865874364
376,2000,FL,Okeechobee,12093.0,5057.0,9853,4588.0,0.04759971582259215
377,2000,FL,Orange,12095.0,134517.0,280125,140220.0,-0.02035876840696116
378,2000,FL,Osceola,12097.0,26212.0,55659,28181.0,-0.03537612964659803
379,2000,FL,Palm Beach,12099.0,152951.0,433186,269732.0,-0.26958627471801955
380,2000,FL,Pasco,12101.0,68582.0,142731,69564.0,-0.006880075106318884
381,2000,FL,Pinellas,12103.0,184825.0,398472,200630.0,-0.03966401654319501
382,2000,FL,Polk,12105.0,90295.0,168607,75200.0,0.08952771830351058
383,2000,FL,Putnam,12107.0,13447.0,26222,12102.0,0.05129280756616589
384,2000,FL,St. Johns,12109.0,39546.0,60746,19502.0,0.32996411286339844
385,2000,FL,St. Lucie,12111.0,34705.0,77989,41559.0,-0.0878841887958558
386,2000,FL,Santa Rosa,12113.0,36274.0,50319,12802.0,0.4664639599356108
387,2000,FL,Sarasota,12115.0,83100.0,160942,72853.0,0.06366889935504716
388,2000,FL,Seminole,12117.0,75677.0,137634,59174.0,0.11990496534286582
389,2000,FL,Sumter,12119.0,12127.0,22261,9637.0,0.11185481335070308
390,2000,FL,Suwannee,12121.0,8006.0,12473,4075.0,0.31516074721398213
391,2000,FL,Taylor,12123.0,4056.0,6808,2649.0,0.206668625146886
392,2000,FL,Union,12125.0,2332.0,3826,1407.0,0.24176685833768952
393,2000,FL,Volusia,12127.0,82357.0,183654,97304.0,-0.0813867381053503
394,2000,FL,Wakulla,12129.0,4512.0,8587,3838.0,0.07849074181902871
395,2000,FL,Walton,12131.0,12182.0,18318,5642.0,0.35702587618735665
396,2000,FL,Washington,12133.0,4994.0,8029,2798.0,0.2735085315730477
397,2000,GA,Appling,13001.0,3940.0,6099,2093.0,0.3028365305787834
398,2000,GA,Atkinson,13003.0,1228.0,2071,821.0,0.19652341863833894
399,2000,GA,Bacon,13005.0,2010.0,2995,956.0,0.3519198664440734
400,2000,GA,Baker,13007.0,615.0,1519,893.0,-0.18301514154048715
401,2000,GA,Baldwin,13009.0,6041.0,12126,5893.0,0.012205178954313056
402,2000,GA,Banks,13011.0,3202.0,4533,1220.0,0.4372380322082506
403,2000,GA,Barrow,13013.0,7925.0,12102,3657.0,0.3526689803338291
404,2000,GA,Bartow,13015.0,14720.0,22781,7508.0,0.31657960581186073
405,2000,GA,Ben Hill,13017.0,2381.0,4661,2234.0,0.03153829650289636
406,2000,GA,Berrien,13019.0,2718.0,4410,1640.0,0.2444444444444444
407,2000,GA,Bibb,13021.0,24071.0,49776,24996.0,-0.018583252973320474
408,2000,GA,Bleckley,13023.0,2436.0,3749,1273.0,0.31021605761536414
409,2000,GA,Brantley,13025.0,3118.0,4566,1372.0,0.38239159001314066
410,2000,GA,Brooks,13027.0,2406.0,4551,2096.0,0.06811689738519011
411,2000,GA,Bryan,13029.0,4835.0,7059,2172.0,0.37724890211078055
412,2000,GA,Bulloch,13031.0,8990.0,14782,5561.0,0.23197131646597208
413,2000,GA,Burke,13033.0,3381.0,7135,3720.0,-0.047512263489838835
414,2000,GA,Butts,13035.0,3198.0,5635,2281.0,0.16273291925465838
415,2000,GA,Calhoun,13037.0,768.0,1887,1107.0,-0.17965023847376788
416,2000,GA,Camden,13039.0,6371.0,10119,3636.0,0.27028362486411706
417,2000,GA,Candler,13043.0,1643.0,2722,1053.0,0.21675238795003676
418,2000,GA,Carroll,13045.0,16326.0,25741,8752.0,0.29423876306281804
419,2000,GA,Catoosa,13047.0,12033.0,17721,5470.0,0.3703515602956944
420,2000,GA,Charlton,13049.0,1770.0,2816,1015.0,0.26811079545454547
421,2000,GA,Chatham,13051.0,37847.0,76475,37590.0,0.003360575351422035
422,2000,GA,Chattahoochee,13053.0,590.0,1207,600.0,-0.008285004142502106
423,2000,GA,Chattooga,13055.0,3640.0,6477,2729.0,0.14065153620503318
424,2000,GA,Cherokee,13057.0,38033.0,52348,12295.0,0.4916711240161993
425,2000,GA,Clarke,13059.0,11850.0,28904,15167.0,-0.11475920287849428
426,2000,GA,Clay,13061.0,448.0,1277,821.0,-0.2920908379013312
427,2000,GA,Clayton,13063.0,19966.0,61402,40042.0,-0.326960033875118
428,2000,GA,Clinch,13065.0,1091.0,1929,816.0,0.1425609123898393
429,2000,GA,Cobb,13067.0,140494.0,235027,86676.0,0.2289864568751675
430,2000,GA,Coffee,13069.0,5756.0,9430,3593.0,0.22937433722163308
431,2000,GA,Colquitt,13071.0,6589.0,9972,3297.0,0.33012434817488967
432,2000,GA,Columbia,13073.0,26660.0,36008,8969.0,0.49130748722506107
433,2000,GA,Cook,13075.0,2279.0,3944,1639.0,0.16227180527383372
434,2000,GA,Coweta,13077.0,21327.0,31226,9056.0,0.3929738038813809
435,2000,GA,Crawford,13079.0,1987.0,3567,1513.0,0.13288477712363334
436,2000,GA,Crisp,13081.0,3285.0,5609,2268.0,0.18131574255660543
437,2000,GA,Dade,13083.0,3333.0,5049,1628.0,0.33769063180827885
438,2000,GA,Dawson,13085.0,4210.0,5898,1458.0,0.4665988470668023
439,2000,GA,Decatur,13087.0,4187.0,7648,3398.0,0.10316422594142266
440,2000,GA,DeKalb,13089.0,58807.0,219980,154509.0,-0.43504864078552596
441,2000,GA,Dodge,13091.0,3472.0,5877,2326.0,0.19499744767738642
442,2000,GA,Dooly,13093.0,1588.0,3520,1901.0,-0.08892045454545455
443,2000,GA,Dougherty,13095.0,12248.0,29064,16650.0,-0.15145884943572807
444,2000,GA,Douglas,13097.0,18893.0,30964,11162.0,0.2496770443095207
445,2000,GA,Early,13099.0,1938.0,3585,1622.0,0.08814504881450491
446,2000,GA,Echols,13101.0,614.0,898,272.0,0.3808463251670378
447,2000,GA,Effingham,13103.0,7326.0,10650,3232.0,0.3844131455399061
448,2000,GA,Elbert,13105.0,3262.0,5853,2527.0,0.12557662737057917
449,2000,GA,Emanuel,13107.0,3343.0,6263,2835.0,0.08111128851987864
450,2000,GA,Evans,13109.0,1841.0,3080,1217.0,0.20259740259740266
451,2000,GA,Fannin,13111.0,5463.0,8390,2736.0,0.3250297973778307
452,2000,GA,Fayette,13113.0,29338.0,42449,11912.0,0.41051614879031306
453,2000,GA,Floyd,13115.0,16194.0,26825,10282.0,0.22039142590866734
454,2000,GA,Forsyth,13117.0,27769.0,35755,6694.0,0.5894280520206964
455,2000,GA,Franklin,13119.0,3659.0,5762,2040.0,0.28097882679625136
456,2000,GA,Fulton,13121.0,104870.0,263212,152039.0,-0.17920535537893406
457,2000,GA,Gilmer,13123.0,4941.0,7370,2230.0,0.367842605156038
458,2000,GA,Glascock,13125.0,763.0,1020,249.0,0.503921568627451
459,2000,GA,Glynn,13127.0,14346.0,22384,7778.0,0.29342387419585414
460,2000,GA,Gordon,13129.0,7944.0,12205,4032.0,0.3205243752560426
461,2000,GA,Grady,13131.0,3894.0,6703,2721.0,0.17499627032671938
462,2000,GA,Greene,13133.0,2980.0,5197,2137.0,0.16220896671156432
463,2000,GA,Gwinnett,13135.0,121756.0,191111,61434.0,0.31563855560381143
464,2000,GA,Habersham,13137.0,6964.0,9691,2530.0,0.45753792178309777
465,2000,GA,Hall,13139.0,26841.0,38150,10259.0,0.43465268676277846
466,2000,GA,Hancock,13141.0,662.0,3086,2414.0,-0.5677252106286454
467,2000,GA,Haralson,13143.0,5153.0,8167,2869.0,0.279662054610016
468,2000,GA,Harris,13145.0,5554.0,8562,2912.0,0.3085727633730437
469,2000,GA,Hart,13147.0,4242.0,7536,3192.0,0.13933121019108274
470,2000,GA,Heard,13149.0,1947.0,3198,1178.0,0.24046278924327702
471,2000,GA,Henry,13151.0,25815.0,38867,11971.0,0.35618905498237574
472,2000,GA,Houston,13153.0,23174.0,36988,13301.0,0.2669244079160809
473,2000,GA,Irwin,13155.0,1720.0,2852,1105.0,0.21563814866760173
474,2000,GA,Jackson,13157.0,7878.0,11635,3420.0,0.38315427589170603
475,2000,GA,Jasper,13159.0,2298.0,3943,1558.0,0.1876743596246513
476,2000,GA,Jeff Davis,13161.0,2797.0,4221,1379.0,0.335939350864724
477,2000,GA,Jefferson,13163.0,2559.0,5566,2973.0,-0.07438016528925623
478,2000,GA,Jenkins,13165.0,1317.0,2593,1250.0,0.025838796760509042
479,2000,GA,Johnson,13167.0,1797.0,2883,1065.0,0.2539021852237253
480,2000,GA,Jones,13169.0,4850.0,8068,3102.0,0.21665840356965788
481,2000,GA,Lamar,13171.0,2912.0,5230,2194.0,0.13728489483747608
482,2000,GA,Lanier,13173.0,1048.0,1904,832.0,0.11344537815126055
483,2000,GA,Laurens,13175.0,8133.0,14036,5724.0,0.17163009404388718
484,2000,GA,Lee,13177.0,5872.0,7884,1936.0,0.4992389649923896
485,2000,GA,Liberty,13179.0,4455.0,9972,5347.0,-0.08945046129161649
486,2000,GA,Lincoln,13181.0,1807.0,3103,1275.0,0.17144698678698034
487,2000,GA,Long,13183.0,1320.0,2314,975.0,0.14909248055315477
488,2000,GA,Lowndes,13185.0,14462.0,25432,10616.0,0.1512268008807801
489,2000,GA,Lumpkin,13187.0,4427.0,6750,2121.0,0.34162962962962956
490,2000,GA,McDuffie,13189.0,3926.0,6550,2580.0,0.2054961832061068
491,2000,GA,McIntosh,13191.0,1766.0,3837,2047.0,-0.07323429762835548
492,2000,GA,Macon,13193.0,1566.0,4355,2757.0,-0.27347876004592425
493,2000,GA,Madison,13195.0,5529.0,7993,2285.0,0.40585512323282874
494,2000,GA,Marion,13197.0,1187.0,2184,982.0,0.09386446886446881
495,2000,GA,Meriwether,13199.0,3162.0,6709,3441.0,-0.041585929348636086
496,2000,GA,Miller,13201.0,1349.0,2150,783.0,0.2632558139534884
497,2000,GA,Mitchell,13205.0,2790.0,5799,2971.0,-0.031212277978961867
498,2000,GA,Monroe,13207.0,4561.0,7541,2839.0,0.2283516774963532
499,2000,GA,Montgomery,13209.0,1465.0,2509,1013.0,0.1801514547628537
500,2000,GA,Morgan,13211.0,3524.0,5902,2238.0,0.21789223991867157
501,2000,GA,Murray,13213.0,5539.0,8372,2684.0,0.3410176779741997
502,2000,GA,Muscogee,13215.0,23479.0,52163,28193.0,-0.09037056917738623
503,2000,GA,Newton,13217.0,11127.0,18375,6703.0,0.24076190476190473
504,2000,GA,Oconee,13219.0,7611.0,11168,3184.0,0.3964004297994269
505,2000,GA,Oglethorpe,13221.0,2706.0,4385,1519.0,0.27069555302166476
506,2000,GA,Paulding,13223.0,16881.0,24260,6743.0,0.4178895300906843
507,2000,GA,Peach,13225.0,3525.0,7137,3540.0,-0.002101723413198864
508,2000,GA,Pickens,13227.0,5488.0,8201,2489.0,0.36568711132788684
509,2000,GA,Pierce,13229.0,3348.0,4681,1300.0,0.43751335184789575
510,2000,GA,Pike,13231.0,3358.0,4885,1413.0,0.398157625383828
511,2000,GA,Polk,13233.0,5841.0,10116,4112.0,0.17091735863977853
512,2000,GA,Pulaski,13235.0,1922.0,3346,1390.0,0.15899581589958162
513,2000,GA,Putnam,13237.0,3596.0,6299,2612.0,0.15621527226543896
514,2000,GA,Quitman,13239.0,348.0,904,542.0,-0.21460176991150443
515,2000,GA,Rabun,13241.0,3451.0,5341,1776.0,0.31361168320539223
516,2000,GA,Randolph,13243.0,1174.0,2569,1381.0,-0.08057609964966911
517,2000,GA,Richmond,13245.0,25485.0,57538,31413.0,-0.10302756439222771
518,2000,GA,Rockdale,13247.0,15440.0,24649,8295.0,0.28986977159316807
519,2000,GA,Schley,13249.0,706.0,1176,460.0,0.2091836734693877
520,2000,GA,Screven,13251.0,2461.0,4719,2233.0,0.048315321042593784
521,2000,GA,Seminole,13253.0,1537.0,2877,1313.0,0.07785888077858882
522,2000,GA,Spalding,13255.0,9271.0,15391,5831.0,0.22350724449353515
523,2000,GA,Stephens,13257.0,5370.0,8376,2869.0,0.2985912129894938
524,2000,GA,Stewart,13259.0,675.0,1954,1267.0,-0.30296827021494366
525,2000,GA,Sumter,13261.0,4847.0,9697,4748.0,0.010209343095802792
526,2000,GA,Talbot,13263.0,844.0,2531,1662.0,-0.32319241406558674
527,2000,GA,Taliaferro,13265.0,271.0,832,556.0,-0.34254807692307687
528,2000,GA,Tattnall,13267.0,3597.0,5610,1963.0,0.29126559714795014
529,2000,GA,Taylor,13269.0,1412.0,2780,1340.0,0.025899280575539585
530,2000,GA,Telfair,13271.0,1693.0,3493,1777.0,-0.024048096192384794
531,2000,GA,Terrell,13273.0,1504.0,3113,1584.0,-0.025698682942499163
532,2000,GA,Thomas,13275.0,7093.0,12058,4862.0,0.18502239177309676
533,2000,GA,Tift,13277.0,6678.0,10328,3547.0,0.30315646785437644
534,2000,GA,Toombs,13279.0,4487.0,7210,2643.0,0.255755894590846
535,2000,GA,Towns,13281.0,2902.0,4497,1495.0,0.31287525016677786
536,2000,GA,Treutlen,13283.0,1062.0,1963,879.0,0.0932246561385634
537,2000,GA,Troup,13285.0,11198.0,17804,6379.0,0.27066951246910803
538,2000,GA,Turner,13287.0,1258.0,2456,1169.0,0.03623778501628666
539,2000,GA,Twiggs,13289.0,1570.0,3615,1977.0,-0.1125864453665284
540,2000,GA,Union,13291.0,4567.0,6956,2230.0,0.3359689476710753
541,2000,GA,Upson,13293.0,5019.0,8282,3158.0,0.22470417773484663
542,2000,GA,Walker,13295.0,12326.0,18895,6341.0,0.31675046308547233
543,2000,GA,Walton,13297.0,12966.0,19083,5484.0,0.39207671749724887
544,2000,GA,Ware,13299.0,6099.0,9628,3480.0,0.2720191109264645
545,2000,GA,Warren,13301.0,933.0,2145,1196.0,-0.12261072261072264
546,2000,GA,Washington,13303.0,3162.0,6691,3476.0,-0.04692871020774175
547,2000,GA,Wayne,13305.0,5219.0,8004,2736.0,0.31021989005497247
548,2000,GA,Webster,13307.0,359.0,909,541.0,-0.20022002200220018
549,2000,GA,Wheeler,13309.0,813.0,1575,752.0,0.038730158730158726
550,2000,GA,White,13311.0,4857.0,7043,2014.0,0.4036632116995599
551,2000,GA,Whitfield,13313.0,15852.0,23302,7034.0,0.37842245300832544
552,2000,GA,Wilcox,13315.0,1381.0,2365,962.0,0.17716701902748416
553,2000,GA,Wilkes,13317.0,2044.0,4026,1940.0,0.0258320914058619
554,2000,GA,Wilkinson,13319.0,1800.0,3740,1884.0,-0.0224598930481284
555,2000,GA,Worth,13321.0,3792.0,6061,2214.0,0.2603530770499918
556,2000,HI,Hawaii,15001.0,17050.0,50860,28670.0,-0.22847031065670476
557,2000,HI,Honolulu,15003.0,101310.0,255990,139618.0,-0.14964647056525648
558,2000,HI,Kauai,15007.0,6583.0,21773,13470.0,-0.3163091902815413
559,2000,HI,Maui,15009.0,12876.0,39248,23484.0,-0.270281288218508
560,2000,ID,Ada,16001.0,75050.0,123485,40650.0,0.27857634530509784
561,2000,ID,Adams,16003.0,1476.0,1909,336.0,0.5971712938711367
562,2000,ID,Bannock,16005.0,18223.0,30852,10892.0,0.23761830675482948
563,2000,ID,Bear Lake,16007.0,2296.0,2899,517.0,0.6136598827181786
564,2000,ID,Benewah,16009.0,2606.0,3687,895.0,0.46406292378627606
565,2000,ID,Bingham,16011.0,10628.0,14465,3310.0,0.505910819218804
566,2000,ID,Blaine,16013.0,3528.0,7938,3748.0,-0.02771478961955154
567,2000,ID,Boise,16015.0,2019.0,3055,745.0,0.4170212765957446
568,2000,ID,Bonner,16017.0,8945.0,14537,4318.0,0.3182912567930109
569,2000,ID,Bonneville,16019.0,24988.0,33556,7235.0,0.5290559065442841
570,2000,ID,Boundary,16021.0,2797.0,3884,832.0,0.5059217301750771
571,2000,ID,Butte,16023.0,1054.0,1460,354.0,0.4794520547945205
572,2000,ID,Camas,16025.0,359.0,507,113.0,0.4852071005917159
573,2000,ID,Canyon,16027.0,30560.0,43000,10588.0,0.4644651162790698
574,2000,ID,Caribou,16029.0,2601.0,3177,475.0,0.669184765502046
575,2000,ID,Cassia,16031.0,5983.0,7279,1087.0,0.6726198653661217
576,2000,ID,Clark,16033.0,311.0,382,63.0,0.6492146596858639
577,2000,ID,Clearwater,16035.0,2885.0,3896,841.0,0.5246406570841888
578,2000,ID,Custer,16037.0,1794.0,2330,416.0,0.5914163090128756
579,2000,ID,Elmore,16039.0,4891.0,6966,1840.0,0.43798449612403106
580,2000,ID,Franklin,16041.0,3594.0,4243,513.0,0.7261371670987509
581,2000,ID,Fremont,16043.0,4242.0,5088,699.0,0.6963443396226415
582,2000,ID,Gem,16045.0,4376.0,5983,1346.0,0.5064348988801605
583,2000,ID,Gooding,16047.0,3502.0,5026,1282.0,0.44170314365300434
584,2000,ID,Idaho,16049.0,5806.0,7452,1187.0,0.6198336017176597
585,2000,ID,Jefferson,16051.0,6480.0,7836,1100.0,0.6865747830525779
586,2000,ID,Jerome,16053.0,4418.0,6007,1360.0,0.5090727484601298
587,2000,ID,Kootenai,16055.0,28162.0,43812,13488.0,0.3349310691134849
588,2000,ID,Latah,16057.0,8161.0,15311,5661.0,0.1632813010254066
589,2000,ID,Lemhi,16059.0,2859.0,3641,660.0,0.6039549574292777
590,2000,ID,Lewis,16061.0,1295.0,1688,335.0,0.5687203791469194
591,2000,ID,Lincoln,16063.0,1049.0,1574,437.0,0.3888182973316391
592,2000,ID,Madison,16065.0,7941.0,8970,816.0,0.794314381270903
593,2000,ID,Minidoka,16067.0,4907.0,6518,1344.0,0.5466400736422216
594,2000,ID,Nez Perce,16069.0,10577.0,16021,4995.0,0.34841770176643155
595,2000,ID,Oneida,16071.0,1426.0,1798,307.0,0.6223581757508343
596,2000,ID,Owyhee,16073.0,2450.0,3188,623.0,0.5730865746549562
597,2000,ID,Payette,16075.0,4961.0,6858,1643.0,0.48381452318460194
598,2000,ID,Power,16077.0,1872.0,2709,755.0,0.412329272794389
599,2000,ID,Shoshone,16079.0,2879.0,5385,2225.0,0.12144846796657383
600,2000,ID,Teton,16081.0,1745.0,2671,720.0,0.3837514039685511
601,2000,ID,Twin Falls,16083.0,15794.0,22530,5777.0,0.444607190412783
602,2000,ID,Valley,16085.0,2548.0,3978,1129.0,0.3567119155354449
603,2000,ID,Washington,16087.0,2899.0,4070,980.0,0.4714987714987715
604,2000,IL,Adams,17001.0,17331.0,30109,12197.0,0.1705137998605068
605,2000,IL,Alexander,17003.0,1588.0,4022,2357.0,-0.19119840875186478
606,2000,IL,Bond,17005.0,3804.0,7032,3060.0,0.10580204778157004
607,2000,IL,Boone,17007.0,8617.0,15523,6481.0,0.13760226760291178
608,2000,IL,Brown,17009.0,1529.0,2660,1077.0,0.1699248120300752
609,2000,IL,Bureau,17011.0,8526.0,16823,7754.0,0.0458895559650479
610,2000,IL,Calhoun,17013.0,1229.0,2602,1310.0,-0.031129900076864003
611,2000,IL,Carroll,17015.0,3835.0,7177,3113.0,0.10059913612930199
612,2000,IL,Cass,17017.0,2968.0,5899,2789.0,0.03034412612307169
613,2000,IL,Champaign,17019.0,34645.0,74285,35515.0,-0.01171165107356803
614,2000,IL,Christian,17021.0,7537.0,14771,6799.0,0.04996276487712409
615,2000,IL,Clark,17023.0,4398.0,7512,2932.0,0.1951544195953142
616,2000,IL,Clay,17025.0,3789.0,6135,2212.0,0.25704971475142624
617,2000,IL,Clinton,17027.0,8588.0,15427,6436.0,0.13949568937576978
618,2000,IL,Coles,17029.0,10495.0,20093,8904.0,0.0791818046085701
619,2000,IL,Cook,17031.0,534542.0,1865907,1280547.0,-0.39980824339047977
620,2000,IL,Crawford,17033.0,4974.0,8500,3333.0,0.19305882352941178
621,2000,IL,Cumberland,17035.0,2964.0,4975,1870.0,0.21989949748743715
622,2000,IL,DeKalb,17037.0,17139.0,33233,14798.0,0.07044203051184061
623,2000,IL,De Witt,17039.0,3968.0,7051,2870.0,0.15572259254006526
624,2000,IL,Douglas,17041.0,4734.0,8152,3215.0,0.18633464180569187
625,2000,IL,DuPage,17043.0,201037.0,364362,152550.0,0.13307370142879887
626,2000,IL,Edgar,17045.0,4833.0,8232,3216.0,0.1964285714285715
627,2000,IL,Edwards,17047.0,2212.0,3260,978.0,0.37852760736196317
628,2000,IL,Effingham,17049.0,9855.0,14485,4225.0,0.3886779426993441
629,2000,IL,Fayette,17051.0,5200.0,9338,3886.0,0.14071535660741052
630,2000,IL,Ford,17053.0,3889.0,6153,2090.0,0.29237770193401597
631,2000,IL,Franklin,17055.0,8490.0,19212,10201.0,-0.0890589215073912
632,2000,IL,Fulton,17057.0,6936.0,16277,8940.0,-0.12311851078208513
633,2000,IL,Gallatin,17059.0,1591.0,3558,1878.0,-0.08066329398538502
634,2000,IL,Greene,17061.0,3129.0,5767,2490.0,0.11080284376625632
635,2000,IL,Grundy,17063.0,8709.0,16584,7516.0,0.07193680656054036
636,2000,IL,Hamilton,17065.0,2519.0,4587,1943.0,0.12557226945716154
637,2000,IL,Hancock,17067.0,5134.0,9691,4256.0,0.09059952533278298
638,2000,IL,Hardin,17069.0,1366.0,2637,1184.0,0.06901782328403488
639,2000,IL,Henderson,17071.0,1708.0,3866,2030.0,-0.0832902224521469
640,2000,IL,Henry,17073.0,10896.0,23470,11921.0,-0.043672773753728134
641,2000,IL,Iroquois,17075.0,8685.0,13424,4397.0,0.3194278903456496
642,2000,IL,Jackson,17077.0,9823.0,23090,11773.0,-0.08445214378518845
643,2000,IL,Jasper,17079.0,3119.0,5021,1815.0,0.25970922127066326
644,2000,IL,Jefferson,17081.0,8362.0,15360,6685.0,0.10917968750000001
645,2000,IL,Jersey,17083.0,4699.0,9413,4355.0,0.0365452034420482
646,2000,IL,Jo Daviess,17085.0,5304.0,10322,4585.0,0.06965704320868049
647,2000,IL,Johnson,17087.0,3285.0,5362,1928.0,0.25307720999627004
648,2000,IL,Kane,17089.0,76996.0,141405,60127.0,0.11929564018245464
649,2000,IL,Kankakee,17091.0,20049.0,40183,19180.0,0.02162606077196827
650,2000,IL,Kendall,17093.0,13688.0,22769,8444.0,0.23031314506565942
651,2000,IL,Knox,17095.0,9912.0,23174,12572.0,-0.11478380944161565
652,2000,IL,Lake,17097.0,120988.0,242164,115058.0,0.024487537371368162
653,2000,IL,LaSalle,17099.0,21276.0,46007,23355.0,-0.045188775621101074
654,2000,IL,Lawrence,17101.0,3594.0,6578,2822.0,0.11736089996959564
655,2000,IL,Lee,17103.0,8069.0,14620,6111.0,0.1339261285909712
656,2000,IL,Livingston,17105.0,9187.0,15421,5829.0,0.21775500940276243
657,2000,IL,Logan,17107.0,8141.0,13065,4600.0,0.2710294680443934
658,2000,IL,McDonough,17109.0,6465.0,13012,6080.0,0.029588072548416833
659,2000,IL,McHenry,17111.0,62112.0,106185,40698.0,0.20166690210481708
660,2000,IL,McLean,17113.0,34008.0,60898,24936.0,0.14897040953725899
661,2000,IL,Macon,17115.0,23830.0,49499,24262.0,-0.008727449039374557
662,2000,IL,Macoupin,17117.0,9749.0,21389,11015.0,-0.05918930291271213
663,2000,IL,Madison,17119.0,48821.0,111104,59077.0,-0.09230990783410142
664,2000,IL,Marion,17121.0,8240.0,16663,8068.0,0.010322270899597918
665,2000,IL,Marshall,17123.0,3145.0,5907,2570.0,0.09734213644828171
