congress,chamber,bioguide,last_name,state,district,party,votes,agree_pct,predicted_agree,net_trump_vote
0,house,R000409,Rohrabacher,CA,48,Republican,95,0.8421052631578947,0.65805207,-1.7
115,house,R000409,Rohrabacher,CA,48,R,95,0.8421052631578947,0.65805207,-1.7
0,house,R000435,Ros-Lehtinen,FL,27,Republican,89,0.7078651685393258,0.32192644,-19.6
115,house,R000435,Ros-Lehtinen,FL,27,R,89,0.7078651685393258,0.32192644,-19.6
0,house,R000486,Roybal-Allard,CA,40,Democrat,116,0.12931034482758622,0.12374887,-69.4
115,house,R000486,Roybal-Allard,CA,40,D,94,0.1595744680851064,0.15271129,-69.4
116,house,R000486,Roybal-Allard,CA,40,D,22,0,3.2e-7,-69.4
0,house,R000487,Royce,CA,39,Republican,95,0.9789473684210527,0.5139066,-8.6
115,house,R000487,Royce,CA,39,R,95,0.9789473684210527,0.5139066,-8.6
0,house,R000515,Rush,IL,1,Democrat,92,0.11956521739130435,0.15438656,-54
115,house,R000515,Rush,IL,1,D,71,0.15492957746478872,0.20004953,-54
116,house,R000515,Rush,IL,1,D,21,0,2.26e-6,-54
0,house,R000570,Ryan,WI,1,Republican,22,0.9545454545454546,0.73244553,10.3
115,house,R000570,Ryan,WI,1,R,22,0.9545454545454546,0.73244553,10.3
0,house,R000575,Rogers,AL,3,Republican,116,0.9655172413793104,0.95026175,33
115,house,R000575,Rogers,AL,3,R,96,0.9583333333333334,0.94868333,33
116,house,R000575,Rogers,AL,3,R,20,1,0.95783816,33
0,house,R000576,Ruppersberger,MD,2,Democrat,117,0.24786324786324787,0.2283162,-24.4
115,house,R000576,Ruppersberger,MD,2,D,95,0.30526315789473685,0.28068227,-24.4
116,house,R000576,Ruppersberger,MD,2,D,22,0,0.00218998,-24.4
0,house,R000577,Ryan,OH,13,Democrat,113,0.19469026548672566,0.47117874,-6.5
115,house,R000577,Ryan,OH,13,D,95,0.23157894736842105,0.5523968,-6.5
116,house,R000577,Ryan,OH,13,D,18,0,0.04252784,-6.5
0,house,R000578,Reichert,WA,8,Republican,93,0.9247311827956989,0.62860571,-3
115,house,R000578,Reichert,WA,8,R,93,0.9247311827956989,0.62860571,-3
0,house,R000580,Roskam,IL,6,Republican,94,0.9468085106382979,0.54990447,-7
115,house,R000580,Roskam,IL,6,R,94,0.9468085106382979,0.54990447,-7
0,house,R000582,Roe,TN,1,Republican,118,0.9661016949152542,0.95523965,57
115,house,R000582,Roe,TN,1,R,96,0.9583333333333334,0.94844087,57
116,house,R000582,Roe,TN,1,R,22,1,0.98490703,57
0,house,R000583,Rooney,FL,17,Republican,88,0.9772727272727273,0.93988745,27.2
115,house,R000583,Rooney,FL,17,R,88,0.9772727272727273,0.93988745,27.2
0,house,R000585,Reed,NY,23,Republican,113,0.9469026548672567,0.8746464,14.8
115,house,R000585,Reed,NY,23,R,91,0.967032967032967,0.89487071,14.8
116,house,R000585,Reed,NY,23,R,22,0.8636363636363636,0.7909913,14.8
0,house,R000586,Renacci,OH,16,Republican,89,0.9438202247191011,0.92095859,16.6
115,house,R000586,Renacci,OH,16,R,89,0.9438202247191011,0.92095859,16.6
0,house,R000588,Richmond,LA,2,Democrat,109,0.11926605504587157,0.12626595,-52.4
115,house,R000588,Richmond,LA,2,D,87,0.14942528735632185,0.15819325,-52.4
116,house,R000588,Richmond,LA,2,D,22,0,7.98e-6,-52.4
0,house,R000591,Roby,AL,2,Republican,117,0.9572649572649573,0.9496468,31.9
115,house,R000591,Roby,AL,2,R,95,0.9578947368421052,0.94744166,31.9
116,house,R000591,Roby,AL,2,R,22,0.9545454545454546,0.95916898,31.9
0,house,R000592,Rokita,IN,4,Republican,93,0.9032258064516129,0.94844154,34.1
115,house,R000592,Rokita,IN,4,R,93,0.9032258064516129,0.94844154,34.1
0,house,R000593,Ross,FL,15,Republican,92,0.9782608695652174,0.85471593,10
115,house,R000593,Ross,FL,15,R,92,0.9782608695652174,0.85471593,10
0,house,R000597,Rice,SC,7,Republican,116,0.9482758620689655,0.91341908,18.9
115,house,R000597,Rice,SC,7,R,95,0.9473684210526315,0.92048862,18.9
116,house,R000597,Rice,SC,7,R,21,0.9523809523809523,0.88143781,18.9
0,house,R000598,Rothfus,PA,12,Republican,96,0.8854166666666666,0.92815327,20.8
115,house,R000598,Rothfus,PA,12,R,96,0.8854166666666666,0.92815327,20.8
0,house,R000599,Ruiz,CA,36,Democrat,117,0.29914529914529914,0.41557447,-8.8
115,house,R000599,Ruiz,CA,36,D,95,0.3684210526315789,0.50407301,-8.8
116,house,R000599,Ruiz,CA,36,D,22,0,0.03342169,-8.8
0,house,R000601,Ratcliffe,TX,4,Republican,117,0.9145299145299145,0.95855742,53.6
115,house,R000601,Ratcliffe,TX,4,R,95,0.9052631578947369,0.9529847,53.6
116,house,R000601,Ratcliffe,TX,4,R,22,0.9545454545454546,0.98262142,53.6
0,house,R000602,Rice,NY,4,Democrat,114,0.24561403508771928,0.39798814,-9.6
115,house,R000602,Rice,NY,4,D,93,0.3010752688172043,0.48117209,-9.6
116,house,R000602,Rice,NY,4,D,21,0,0.02960209,-9.6
0,house,R000603,Rouzer,NC,7,Republican,116,0.9224137931034483,0.90375167,17.7
115,house,R000603,Rouzer,NC,7,R,94,0.9148936170212766,0.91409397,17.7
116,house,R000603,Rouzer,NC,7,R,22,0.9545454545454546,0.85956184,17.7
0,house,R000604,Russell,OK,5,Republican,95,0.9368421052631579,0.88664489,13.4
115,house,R000604,Russell,OK,5,R,95,0.9368421052631579,0.88664489,13.4
0,house,R000606,Raskin,MD,8,Democrat,117,0.1111111111111111,0.18121847,-34.4
115,house,R000606,Raskin,MD,8,D,95,0.1368421052631579,0.2231116,-34.4
116,house,R000606,Raskin,MD,8,D,22,0,3.163e-4,-34.4
0,house,R000607,Rooney,FL,19,Republican,107,0.9439252336448598,0.9355203,22.1
115,house,R000607,Rooney,FL,19,R,93,0.956989247311828,0.93148539,22.1
116,house,R000607,Rooney,FL,19,R,14,0.8571428571428571,0.96232363,22.1
115,house,R000608,Rosen,NV,3,D,93,0.43010752688172044,0.71305746,1
0,house,R000609,Rutherford,FL,4,Republican,110,0.990909090909091,0.94663557,28
115,house,R000609,Rutherford,FL,4,R,90,0.9888888888888889,0.94597762,28
116,house,R000609,Rutherford,FL,4,R,20,1,0.94959635,28
0,house,R000610,Reschenthaler,PA,14,Republican,22,0.9545454545454546,0.95211634,29
116,house,R000610,Reschenthaler,PA,14,R,22,0.9545454545454546,0.95211634,29
0,house,R000611,Riggleman,VA,5,Republican,22,0.9090909090909091,0.65550023,11.1
116,house,R000611,Riggleman,VA,5,R,22,0.9090909090909091,0.65550023,11.1
0,house,R000612,Rose,TN,6,Republican,22,1,0.97915479,48.9
116,house,R000612,Rose,TN,6,R,22,1,0.97915479,48.9
0,house,R000613,Rose,NY,11,Democrat,22,0,0.59582905,9.8
116,house,R000613,Rose,NY,11,D,22,0,0.59582905,9.8
0,house,R000614,Roy,TX,21,Republican,21,0.8571428571428571,0.60705423,10
116,house,R000614,Roy,TX,21,R,21,0.8571428571428571,0.60705423,10
0,house,R000616,Rouda,CA,48,Democrat,22,0,0.12037979,-1.7
116,house,R000616,Rouda,CA,48,D,22,0,0.12037979,-1.7
0,house,S000051,Sanford,SC,1,Republican,96,0.7083333333333334,0.88456487,13.1
115,house,S000051,Sanford,SC,1,R,96,0.7083333333333334,0.88456487,13.1
0,house,S000185,Scott,VA,3,Democrat,117,0.1623931623931624,0.19086472,-31.7
115,house,S000185,Scott,VA,3,D,95,0.2,0.2349397,-31.7
116,house,S000185,Scott,VA,3,D,22,0,5.4093e-4,-31.7
0,house,S000244,Sensenbrenner,WI,5,Republican,109,0.8715596330275229,0.92601234,20.1
115,house,S000244,Sensenbrenner,WI,5,R,96,0.875,0.925617,20.1
116,house,S000244,Sensenbrenner,WI,5,R,13,0.8461538461538461,0.92893176,20.1
0,house,S000248,Serrano,NY,15,Democrat,118,0.11016949152542373,0.10721534,-88.9
115,house,S000248,Serrano,NY,15,D,96,0.13541666666666666,0.13178553,-88.9
116,house,S000248,Serrano,NY,15,D,22,0,1e-8,-88.9
0,house,S000250,Sessions,TX,32,Republican,94,0.9787234042553191,0.65303497,-1.9
115,house,S000250,Sessions,TX,32,R,94,0.9787234042553191,0.65303497,-1.9
0,house,S000344,Sherman,CA,30,Democrat,116,0.16379310344827586,0.15935006,-43.4
115,house,S000344,Sherman,CA,30,D,94,0.20212765957446807,0.19663296,-43.4
116,house,S000344,Sherman,CA,30,D,22,0,5.04e-5,-43.4
0,house,S000364,Shimkus,IL,15,Republican,116,0.9827586206896551,0.95472607,46.2
115,house,S000364,Shimkus,IL,15,R,94,0.9893617021276596,0.94952091,46.2
116,house,S000364,Shimkus,IL,15,R,22,0.9545454545454546,0.97696632,46.2
0,house,S000480,Slaughter,NY,25,Democrat,60,0.16666666666666666,0.31549983,-16.4
115,house,S000480,Slaughter,NY,25,D,60,0.16666666666666666,0.31549983,-16.4
0,house,S000510,Smith,WA,9,Democrat,112,0.11607142857142858,0.15099578,-47.2
115,house,S000510,Smith,WA,9,D,90,0.14444444444444443,0.18790024,-47.2
116,house,S000510,Smith,WA,9,D,22,0,2.302e-5,-47.2
0,house,S000522,Smith,NJ,4,Republican,117,0.7264957264957265,0.87699823,14.8
115,house,S000522,Smith,NJ,4,R,95,0.8,0.89691562,14.8
116,house,S000522,Smith,NJ,4,R,22,0.4090909090909091,0.7909913,14.8
0,house,S000583,Smith,TX,21,Republican,94,0.9680851063829787,0.85564771,10
115,house,S000583,Smith,TX,21,R,94,0.9680851063829787,0.85564771,10
0,house,S001145,Schakowsky,IL,9,Democrat,118,0.09322033898305085,0.15366499,-45.2
115,house,S001145,Schakowsky,IL,9,D,96,0.11458333333333333,0.18887192,-45.2
116,house,S001145,Schakowsky,IL,9,D,22,0,3.476e-5,-45.2
0,house,S001148,Simpson,ID,2,Republican,113,0.9734513274336283,0.93654018000000006,24.7
115,house,S001148,Simpson,ID,2,R,91,0.989010989010989,0.93692801,24.7
116,house,S001148,Simpson,ID,2,R,22,0.9090909090909091,0.93493594,24.7
0,house,S001150,Schiff,CA,28,Democrat,118,0.1864406779661017,0.1454506,-49.8
115,house,S001150,Schiff,CA,28,D,96,0.22916666666666666,0.17877994,-49.8
116,house,S001150,Schiff,CA,28,D,22,0,1.351e-5,-49.8
0,house,S001154,Shuster,PA,9,Republican,94,0.9893617021276596,0.94975351,42.5
115,house,S001154,Shuster,PA,9,R,94,0.9893617021276596,0.94975351,42.5
0,house,S001156,Sánchez,CA,38,Democrat,112,0.13392857142857142,0.16463178,-39.6
115,house,S001156,Sánchez,CA,38,D,93,0.16129032258064516,0.19824125,-39.6
116,house,S001156,Sánchez,CA,38,D,19,0,1.2227e-4,-39.6
0,house,S001157,Scott,GA,13,Democrat,110,0.22727272727272727,0.15323522,-44.4
115,house,S001157,Scott,GA,13,D,89,0.2808988764044944,0.18938171,-44.4
116,house,S001157,Scott,GA,13,D,21,0,4.295e-5,-44.4
0,house,S001165,Sires,NJ,8,Democrat,114,0.19298245614035087,0.14357754,-54.2
115,house,S001165,Sires,NJ,8,D,92,0.2391304347826087,0.17790997,-54.2
116,house,S001165,Sires,NJ,8,D,22,0,5.57e-6,-54.2
0,house,S001168,Sarbanes,MD,3,Democrat,117,0.15384615384615385,0.19573891,-30.5
115,house,S001168,Sarbanes,MD,3,D,95,0.18947368421052632,0.24090939,-30.5
116,house,S001168,Sarbanes,MD,3,D,22,0,6.8457e-4,-30.5
0,house,S001170,Shea-Porter,NH,1,Democrat,90,0.23333333333333334,0.71711245,1.6
115,house,S001170,Shea-Porter,NH,1,D,90,0.23333333333333334,0.71711245,1.6
0,house,S001172,Smith,NE,3,Republican,117,0.9487179487179487,0.95500673,54.9
115,house,S001172,Smith,NE,3,R,95,0.9473684210526315,0.94840459,54.9
116,house,S001172,Smith,NE,3,R,22,0.9545454545454546,0.98351596,54.9
0,house,S001175,Speier,CA,14,Democrat,107,0.16822429906542055,0.14363713,-58.7
115,house,S001175,Speier,CA,14,D,86,0.20930232558139536,0.17871072,-58.7
116,house,S001175,Speier,CA,14,D,21,0,2.42e-6,-58.7
0,house,S001176,Scalise,LA,1,Republican,97,0.9896907216494846,0.96465486,42
115,house,S001176,Scalise,LA,1,R,75,1,0.96216352,42
116,house,S001176,Scalise,LA,1,R,22,0.9545454545454546,0.97314807,42
0,house,S001180,Schrader,OR,5,Democrat,117,0.26495726495726496,0.50692613,-4.2
115,house,S001180,Schrader,OR,5,D,95,0.3263157894736842,0.60663956,-4.2
116,house,S001180,Schrader,OR,5,D,22,0,0.07634541,-4.2
0,house,S001183,Schweikert,AZ,6,Republican,118,0.8898305084745762,0.8078734,10
115,house,S001183,Schweikert,AZ,6,R,96,0.8958333333333334,0.85428917,10
116,house,S001183,Schweikert,AZ,6,R,22,0.8636363636363636,0.60533188,10
0,house,S001185,Sewell,AL,7,Democrat,115,0.23478260869565218,0.15976616,-41.2
115,house,S001185,Sewell,AL,7,D,93,0.2903225806451613,0.19754154,-41.2
116,house,S001185,Sewell,AL,7,D,22,0,7.932e-5,-41.2
0,house,S001187,Stivers,OH,15,Republican,111,0.972972972972973,0.88192278,15.4
115,house,S001187,Stivers,OH,15,R,91,0.989010989010989,0.9003995,15.4
116,house,S001187,Stivers,OH,15,R,20,0.9,0.79785369,15.4
0,house,S001189,Scott,GA,8,Republican,118,0.9830508474576272,0.94651431,28.9
115,house,S001189,Scott,GA,8,R,96,0.9895833333333334,0.94529712,28.9
116,house,S001189,Scott,GA,8,R,22,0.9545454545454546,0.95182569,28.9
0,house,S001190,Schneider,IL,10,Democrat,116,0.31896551724137934,0.20204544,-29.4
115,house,S001190,Schneider,IL,10,D,94,0.39361702127659576,0.24913421,-29.4
116,house,S001190,Schneider,IL,10,D,22,0,8.48e-4,-29.4
115,house,S001191,Sinema,AZ,9,D,91,0.6263736263736264,0.36384563,-16.3
0,house,S001192,Stewart,UT,2,Republican,114,0.9473684210526315,0.86614315,14
115,house,S001192,Stewart,UT,2,R,92,0.9456521739130435,0.88999112,14
116,house,S001192,Stewart,UT,2,R,22,0.9545454545454546,0.76641526,14
0,house,S001193,Swalwell,CA,15,Democrat,115,0.19130434782608696,0.14710517,-45.7
115,house,S001193,Swalwell,CA,15,D,93,0.23655913978494625,0.18189683,-45.7
116,house,S001193,Swalwell,CA,15,D,22,0,3.135e-5,-45.7
0,house,S001195,Smith,MO,8,Republican,115,0.9304347826086956,0.95440234,54.4
115,house,S001195,Smith,MO,8,R,93,0.9139784946236559,0.94759591,54.4
116,house,S001195,Smith,MO,8,R,22,1,0.98317498,54.4
0,house,S001196,Stefanik,NY,21,Republican,118,0.788135593220339,0.86717061,13.9
115,house,S001196,Stefanik,NY,21,R,96,0.8958333333333334,0.89100666,13.9
116,house,S001196,Stefanik,NY,21,R,22,0.3181818181818182,0.76315879,13.9
0,house,S001199,Smucker,PA,11,Republican,116,0.9568965517241379,0.83426649,25.8
115,house,S001199,Smucker,PA,16,R,96,0.9583333333333334,0.81333017,6.8
116,house,S001199,Smucker,PA,11,R,20,0.95,0.93476081,25.8
0,house,S001200,Soto,FL,9,Democrat,117,0.18803418803418803,0.35560245,-12.9
115,house,S001200,Soto,FL,9,D,96,0.22916666666666666,0.4296077,-12.9
116,house,S001200,Soto,FL,9,D,21,0,0.01729277,-12.9
0,house,S001201,Suozzi,NY,3,Democrat,115,0.2782608695652174,0.46283066,-6.1
115,house,S001201,Suozzi,NY,3,D,93,0.34408602150537637,0.55953314,-6.1
116,house,S001201,Suozzi,NY,3,D,22,0,0.05404287,-6.1
0,house,S001205,Scanlon,PA,5,Democrat,25,0.08,0.09334005,-28.2
115,house,S001205,Scanlon,PA,7,D,3,0.6666666666666666,0.76999532,-2.3
116,house,S001205,Scanlon,PA,5,D,22,0,0.00106888,-28.2
0,house,S001206,Shalala,FL,27,Democrat,22,0,0.0052168,-19.6
116,house,S001206,Shalala,FL,27,D,22,0,0.0052168,-19.6
0,house,S001207,Sherrill,NJ,11,Democrat,22,0,0.19009851,0.9
116,house,S001207,Sherrill,NJ,11,D,22,0,0.19009851,0.9
0,house,S001208,Slotkin,MI,8,Democrat,22,0,0.4405043,6.7
116,house,S001208,Slotkin,MI,8,D,22,0,0.4405043,6.7
0,house,S001209,Spanberger,VA,7,Democrat,22,0,0.43038437,6.5
116,house,S001209,Spanberger,VA,7,D,22,0,0.43038437,6.5
0,house,S001210,Spano,FL,15,Republican,22,0.9545454545454546,0.60533188,10
116,house,S001210,Spano,FL,15,R,22,0.9545454545454546,0.60533188,10
0,house,S001211,Stanton,AZ,9,Democrat,22,0,0.00925304,-16.3
116,house,S001211,Stanton,AZ,9,D,22,0,0.00925304,-16.3
0,house,S001212,Stauber,MN,8,Republican,22,0.9090909090909091,0.81300155,15.6
116,house,S001212,Stauber,MN,8,R,22,0.9090909090909091,0.81300155,15.6
0,house,S001213,Steil,WI,1,Republican,22,0.9545454545454546,0.61938126,10.3
116,house,S001213,Steil,WI,1,R,22,0.9545454545454546,0.61938126,10.3
0,house,S001214,Steube,FL,17,Republican,22,1,0.94622882,27.2
116,house,S001214,Steube,FL,17,R,22,1,0.94622882,27.2
0,house,S001215,Stevens,MI,11,Democrat,22,0,0.32824986,4.4
116,house,S001215,Stevens,MI,11,D,22,0,0.32824986,4.4
0,house,S001216,Schrier,WA,8,Democrat,22,0,0.09506181,-3
116,house,S001216,Schrier,WA,8,D,22,0,0.09506181,-3
0,house,T000193,Thompson,MS,2,Democrat,112,0.14285714285714285,0.20734884,-28.5
115,house,T000193,Thompson,MS,2,D,91,0.17582417582417584,0.25495464,-28.5
116,house,T000193,Thompson,MS,2,D,21,0,0.00105703,-28.5
0,house,T000238,Thornberry,TX,13,Republican,118,0.9745762711864406,0.95466599,63
115,house,T000238,Thornberry,TX,13,R,96,0.9791666666666666,0.94690775,63
116,house,T000238,Thornberry,TX,13,R,22,0.9545454545454546,0.98852012,63
0,house,T000460,Thompson,CA,5,Democrat,115,0.1826086956521739,0.14905488,-44.9
115,house,T000460,Thompson,CA,5,D,93,0.22580645161290322,0.18430643,-44.9
116,house,T000460,Thompson,CA,5,D,22,0,3.698e-5,-44.9
0,house,T000462,Tiberi,OH,12,Republican,58,0.9827586206896551,0.86721055,11.3
115,house,T000462,Tiberi,OH,12,R,58,0.9827586206896551,0.86721055,11.3
0,house,T000463,Turner,OH,10,Republican,118,0.9576271186440678,0.7552668,7.3
115,house,T000463,Turner,OH,10,R,96,0.9583333333333334,0.82040669,7.3
116,house,T000463,Turner,OH,10,R,22,0.9545454545454546,0.47102,7.3
0,house,T000465,Tsongas,MA,3,Democrat,88,0.19318181818181818,0.27662097,-22.8
115,house,T000465,Tsongas,MA,3,D,88,0.19318181818181818,0.27662097,-22.8
0,house,T000467,Thompson,PA,15,Republican,118,0.9915254237288136,0.95063003,43.3
115,house,T000467,Thompson,PA,5,R,96,0.9895833333333334,0.94518355,28.8
116,house,T000467,Thompson,PA,15,R,22,1,0.97439647,43.3
0,house,T000468,Titus,NV,1,Democrat,114,0.12280701754385964,0.1917353,-29
115,house,T000468,Titus,NV,1,D,92,0.15217391304347827,0.23736595,-29
116,house,T000468,Titus,NV,1,D,22,0,9.1625e-4,-29
0,house,T000469,Tonko,NY,20,Democrat,115,0.1826086956521739,0.34516304,-13.5
115,house,T000469,Tonko,NY,20,D,93,0.22580645161290322,0.4232879,-13.5
116,house,T000469,Tonko,NY,20,D,22,0,0.01490797,-13.5
0,house,T000470,Tipton,CO,3,Republican,116,0.9482758620689655,0.84046458,12
115,house,T000470,Tipton,CO,3,R,94,0.9574468085106383,0.87486637,12
116,house,T000470,Tipton,CO,3,R,22,0.9090909090909091,0.69347507,12
0,house,T000472,Takano,CA,41,Democrat,116,0.14655172413793102,0.20954478,-27.9
115,house,T000472,Takano,CA,41,D,94,0.18085106382978725,0.25832221,-27.9
116,house,T000472,Takano,CA,41,D,22,0,0.00113216,-27.9
0,house,T000474,Torres,CA,35,Democrat,116,0.21551724137931033,0.16505685,-40.8
115,house,T000474,Torres,CA,35,D,94,0.26595744680851063,0.20366703,-40.8
116,house,T000474,Torres,CA,35,D,22,0,8.612e-5,-40.8
0,house,T000475,Trott,MI,11,Republican,90,0.9888888888888889,0.77224179,4.4
115,house,T000475,Trott,MI,11,R,90,0.9888888888888889,0.77224179,4.4
0,house,T000477,Taylor,VA,2,Republican,93,0.978494623655914,0.75902563,3.4
115,house,T000477,Taylor,VA,2,R,93,0.978494623655914,0.75902563,3.4
0,house,T000478,Tenney,NY,22,Republican,96,0.96875,0.90237522,15.5
115,house,T000478,Tenney,NY,22,R,96,0.96875,0.90237522,15.5
0,house,T000479,Taylor,TX,3,Republican,22,0.9545454545454546,0.77280458,14.2
116,house,T000479,Taylor,TX,3,R,22,0.9545454545454546,0.77280458,14.2
0,house,T000480,Timmons,SC,4,Republican,22,0.9545454545454546,0.93999355,25.7
116,house,T000480,Timmons,SC,4,R,22,0.9545454545454546,0.93999355,25.7
0,house,T000481,Tlaib,MI,13,Democrat,22,0,1.58e-6,-60.7
116,house,T000481,Tlaib,MI,13,D,22,0,1.58e-6,-60.7
0,house,T000482,Trahan,MA,3,Democrat,22,0,0.00293908,-22.8
116,house,T000482,Trahan,MA,3,D,22,0,0.00293908,-22.8
0,house,T000483,Trone,MD,6,Democrat,22,0,0.01135794,-15.1
116,house,T000483,Trone,MD,6,D,22,0,0.01135794,-15.1
0,house,T000484,Torres Small,NM,2,Democrat,22,0.045454545454545456,0.61472653,10.2
116,house,T000484,Torres Small,NM,2,D,22,0.045454545454545456,0.61472653,10.2
0,house,U000031,Upton,MI,6,Republican,117,0.8632478632478633,0.77650683,8.4
115,house,U000031,Upton,MI,6,R,95,0.9473684210526315,0.83431314,8.4
116,house,U000031,Upton,MI,6,R,22,0.5,0.52688867,8.4
0,house,U000040,Underwood,IL,14,Democrat,22,0,0.30563282,3.9
116,house,U000040,Underwood,IL,14,D,22,0,0.30563282,3.9
0,house,V000081,Velázquez,NY,7,Democrat,114,0.08771929824561403,0.11964642,-76.5
115,house,V000081,Velázquez,NY,7,D,94,0.10638297872340426,0.14510308,-76.5
116,house,V000081,Velázquez,NY,7,D,20,0,9e-8,-76.5
0,house,V000108,Visclosky,IN,1,Democrat,117,0.18803418803418803,0.35944377,-12.6
115,house,V000108,Visclosky,IN,1,D,96,0.22916666666666666,0.43492612,-12.6
116,house,V000108,Visclosky,IN,1,D,21,0,0.0143816,-12.6
0,house,V000129,Valadao,CA,21,Republican,94,0.9787234042553191,0.38805628,-15.5
115,house,V000129,Valadao,CA,21,R,94,0.9787234042553191,0.38805628,-15.5
0,house,V000130,Vargas,CA,51,Democrat,116,0.12931034482758622,0.14869577,-49
115,house,V000130,Vargas,CA,51,D,94,0.1595744680851064,0.18349318,-49
116,house,V000130,Vargas,CA,51,D,22,0,1.591e-5,-49
0,house,V000131,Veasey,TX,33,Democrat,114,0.18421052631578946,0.1335822,-49.2
115,house,V000131,Veasey,TX,33,D,93,0.22580645161290322,0.16374231,-49.2
116,house,V000131,Veasey,TX,33,D,21,0,1.6e-5,-49.2
0,house,V000132,Vela,TX,34,Democrat,113,0.19469026548672566,0.23304006,-21.5
115,house,V000132,Vela,TX,34,D,91,0.24175824175824176,0.28848024,-21.5
116,house,V000132,Vela,TX,34,D,22,0,0.00371932,-21.5
0,house,V000133,Van Drew,NJ,2,Democrat,22,0,0.33751868,4.6
116,house,V000133,Van Drew,NJ,2,D,22,0,0.33751868,4.6
0,house,W000187,Waters,CA,43,Democrat,117,0.09401709401709402,0.13056089,-61.7
115,house,W000187,Waters,CA,43,D,95,0.11578947368421053,0.16079574,-61.7
116,house,W000187,Waters,CA,43,D,22,0,1.31e-6,-61.7
0,house,W000791,Walden,OR,2,Republican,118,0.9152542372881356,0.92014434,20.1
115,house,W000791,Walden,OR,2,R,96,0.9895833333333334,0.925617,20.1
116,house,W000791,Walden,OR,2,R,22,0.5909090909090909,0.89626368,20.1
0,house,W000795,Wilson,SC,2,Republican,116,0.9741379310344828,0.90517963,17.7
115,house,W000795,Wilson,SC,2,R,96,0.9791666666666666,0.91505687,17.7
116,house,W000795,Wilson,SC,2,R,20,0.95,0.85776888,17.7
0,house,W000797,Wasserman Schultz,FL,23,Democrat,115,0.14782608695652175,0.21068989,-26.1
115,house,W000797,Wasserman Schultz,FL,23,D,93,0.1827956989247312,0.26015349,-26.1
116,house,W000797,Wasserman Schultz,FL,23,D,22,0,0.00159378,-26.1
0,house,W000798,Walberg,MI,7,Republican,118,0.9830508474576272,0.89912585,17
115,house,W000798,Walberg,MI,7,R,96,0.9895833333333334,0.91136246,17
116,house,W000798,Walberg,MI,7,R,22,0.9545454545454546,0.84572972,17
0,house,W000799,Walz,MN,1,Democrat,73,0.2054794520547945,0.8924946,14.9
115,house,W000799,Walz,MN,1,D,73,0.2054794520547945,0.8924946,14.9
0,house,W000800,Welch,VT,0,Democrat,116,0.15517241379310345,0.21775985,-26.40835124
115,house,W000800,Welch,VT,0,D,95,0.18947368421052632,0.2655481,-26.40835124
116,house,W000800,Welch,VT,0,D,21,0,0.00157492,-26.40835124
0,house,W000804,Wittman,VA,1,Republican,116,0.9137931034482759,0.8460381,12.4
115,house,W000804,Wittman,VA,1,R,94,0.9042553191489362,0.8780261,12.4
116,house,W000804,Wittman,VA,1,R,22,0.9545454545454546,0.70936209,12.4
0,house,W000806,Webster,FL,11,Republican,112,0.9107142857142857,0.95276154,32.3
115,house,W000806,Webster,FL,11,R,90,0.9111111111111111,0.95099871,32.3
116,house,W000806,Webster,FL,11,R,22,0.9090909090909091,0.95997312,32.3
0,house,W000808,Wilson,FL,24,Democrat,98,0.1326530612244898,0.12642033,-67.5
115,house,W000808,Wilson,FL,24,D,82,0.15853658536585366,0.1510877,-67.5
116,house,W000808,Wilson,FL,24,D,16,0,5e-8,-67.5
0,house,W000809,Womack,AR,3,Republican,118,0.9830508474576272,0.94958214,31.4
115,house,W000809,Womack,AR,3,R,96,0.9895833333333334,0.94762677,31.4
116,house,W000809,Womack,AR,3,R,22,0.9545454545454546,0.95811468,31.4
0,house,W000810,Woodall,GA,7,Republican,118,0.9830508474576272,0.7340932,6.3
115,house,W000810,Woodall,GA,7,R,96,0.9791666666666666,0.80600284,6.3
116,house,W000810,Woodall,GA,7,R,22,1,0.42030568,6.3
0,house,W000812,Wagner,MO,2,Republican,115,0.9652173913043478,0.81653927,10.3
115,house,W000812,Wagner,MO,2,R,95,0.968421052631579,0.85732307,10.3
116,house,W000812,Wagner,MO,2,R,20,0.95,0.62281622,10.3
0,house,W000813,Walorski,IN,2,Republican,118,0.9576271186440678,0.93349045,23.2
115,house,W000813,Walorski,IN,2,R,96,0.9583333333333334,0.93530616,23.2
116,house,W000813,Walorski,IN,2,R,22,0.9545454545454546,0.92556736,23.2
0,house,W000814,Weber,TX,14,Republican,114,0.9385964912280702,0.91616645,19.8
115,house,W000814,Weber,TX,14,R,93,0.9247311827956989,0.92227873,19.8
116,house,W000814,Weber,TX,14,R,21,1,0.88909777,19.8
0,house,W000815,Wenstrup,OH,2,Republican,118,0.9576271186440678,0.89111748,16.1
115,house,W000815,Wenstrup,OH,2,R,96,0.9583333333333334,0.90615324,16.1
116,house,W000815,Wenstrup,OH,2,R,22,0.9545454545454546,0.82550686,16.1
0,house,W000816,Williams,TX,25,Republican,117,0.9316239316239316,0.87843782,14.9
115,house,W000816,Williams,TX,25,R,95,0.9263157894736842,0.89801943,14.9
116,house,W000816,Williams,TX,25,R,22,0.9545454545454546,0.79388086,14.9
0,house,W000819,Walker,NC,6,Republican,112,0.9375,0.87999331,14.7
115,house,W000819,Walker,NC,6,R,91,0.9230769230769231,0.89388693,14.7
